# TimeStamp   : 2020-02-23 22:31:18
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>    
#     </Input>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon, 
        2,  -1990.00,   -995.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           8,           1,           0,          27,           0,           5,           0, 
        2,  -1380.00,   -690.00,      0.00,     -1.00,     -1.00,      0.00,           1,           0,           7,           1,           0,          27,           0,           5,           0, 
        1,    210.00,    210.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           3,           1,           0,          19,           0,           5,           0, 
        1,    510.00,    510.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           7,           1,           0,          19,           0,           4,           0, 
        1,    180.00,    180.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           1,           1,           0,          19,           0,           5,           0, 
        1,   1730.00,   1730.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           2,           1,           0,           8,           0,           5,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           1,           0,          19,           0,           4,           0, 
        4,   -110.00,    -27.50,      0.93,     -0.07,     -0.05,      0.00,           1,           0,           4,           1,           0,           8,           0,           5,           0, 
       24,   1050.00,     43.75,      1.25,      0.56,      0.15,      0.00,           1,           0,           8,           1,           0,          28,           0,           1,           0, 
        9,  -2180.00,   -242.22,      0.57,     -0.57,     -0.24,      0.00,           1,           0,           8,           2,           0,           2,           0,           5,           0, 
        4,   1480.00,    370.00,      6.92,      5.92,      2.96,      0.00,           1,           0,           6,           1,           0,          19,           0,           4,           0, 
        7,   1380.00,    197.14,      1.94,      0.99,      0.40,      0.00,           1,           0,           1,           1,           0,           0,           0,           5,           0, 
        1,     70.00,     70.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           8,           2,           0,          43,           0,           4,           0, 
        4,   1330.00,    332.50,      5.75,      4.75,      2.38,      0.00,           1,           0,           5,           1,           0,          19,           0,           4,           0, 
        2,    980.00,    490.00,      0.00,      0.00,      0.00,      0.00,           1,           0,           4,           1,           0,          19,           0,           4,           0, 
        6,   1120.00,    186.67,      2.67,      2.07,      0.84,      0.00,           1,           0,           5,           1,           0,           8,           0,           5,           0, 
       14,    990.00,     70.71,      1.63,      1.68,      0.32,      0.00,           1,           0,           8,           1,           0,          28,           0,           2,           0, 
        2,   1370.00,    685.00,      9.56,      8.56,      4.28,      0.00,           1,           0,           2,           1,           0,          19,           0,           4,           0, 
       25,   4680.00,    187.20,      2.56,      3.42,      0.62,      0.00,           1,           0,           4,           1,           0,          28,           0,           3,           0, 
       10,   2100.00,    210.00,      2.51,      1.96,      1.06,      0.00,           1,           0,           3,           1,           0,          19,           0,           4,           0, 
        2,    980.00,    490.00,      5.45,      4.45,      2.23,      0.00,           1,           0,           7,           1,           0,          19,           0,           3,           0, 
       24,   1370.00,     57.08,      1.38,      0.72,      0.21,      0.00,           1,           0,           1,           1,           0,          28,           0,           4,           0, 
       23,   2660.00,    115.65,      1.77,      1.02,      0.40,      0.00,           1,           0,           3,           1,           0,          28,           0,           4,           0, 
        4,    370.00,     92.50,      1.25,      0.25,      0.12,      0.00,           1,           0,           2,           1,           0,          28,           0,           4,           0, 
        6,    370.00,     61.67,      1.93,      0.97,      0.46,      0.00,           1,           0,           8,           1,           0,          28,           0,           3,           0, 
       15,   2790.00,    186.00,      2.63,      2.51,      0.54,      0.00,           1,           0,           7,           1,           0,          28,           0,           3,           0, 
        6,    750.00,    125.00,      1.89,      0.89,      0.30,      0.00,           1,           0,           4,           1,           0,          28,           0,           4,           0, 
       14,   1760.00,    125.71,      1.83,      0.90,      0.48,      0.00,           1,           0,           6,           1,           0,          28,           0,           4,           0, 
