# TimeStamp   : 2020-02-23 21:10:45
# Strategy    : MasterCode
# Symbol      : NG
# TimeFrame   : M10
# Date Range  : 2010-01-03 --> 2019-12-30
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# -->
# <Inputs>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1..3:1 (1=L,2=S,3=both) -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..8:1 -->
#         <Start>1</Start>
#         <Stop>8</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..2:1 -->
#         <Start>1</Start>
#         <Stop>2</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>FilterT_switch</Name>     <!-- 0..11:1 -->
#         <Value>0</Value>
#     </Input>
#     <Input>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN</Name>             <!-- 1..5:1 -->
#         <Start>1</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,     NetPL,  AvgTrade, PftFactor,    NP/MDD, Expectancy,   Z-score, Side_switch,    MyStop, POI_switch, Distance_switch, FilterT_switch, Filter1L_switch, Filter1S_switch,    fractN,   epsilon,
      234,   -660.00,     -2.82,      0.99,     -0.07,     -0.01,     -0.06,           2,           0,           6,           1,           0,           0,          29,           1,           0,
      209,   -490.00,     -2.34,      0.99,     -0.06,     -0.01,     -0.06,           2,           0,           8,           2,           0,           0,          22,           5,           0,
      343,   -880.00,     -2.57,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           5,           2,           0,           0,           3,           4,           0,
      624,  -1080.00,     -1.73,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           3,           2,           0,           0,          32,           4,           0,
      451,   -810.00,     -1.80,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           4,           1,           0,           0,          22,           1,           0,
       40,   -180.00,     -4.50,      0.97,     -0.09,     -0.01,     -0.06,           2,           0,           3,           1,           0,           0,          24,           4,           0,
      334,   -940.00,     -2.81,      0.99,     -0.05,     -0.00,     -0.06,           2,           0,           5,           1,           0,           0,           5,           2,           0,
      360,   -770.00,     -2.14,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           5,           1,           0,           0,          49,           3,           0,
      563,  -1170.00,     -2.08,      0.99,     -0.06,     -0.00,     -0.06,           2,           0,           3,           2,           0,           0,          26,           4,           0,
      384,   -800.00,     -2.08,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           5,           1,           0,           0,           0,           3,           0,
      152,   -570.00,     -3.75,      0.98,     -0.09,     -0.01,     -0.06,           2,           0,           8,           2,           0,           0,          11,           3,           0,
      855,  -1490.00,     -1.74,      0.99,     -0.05,     -0.00,     -0.06,           2,           0,           5,           2,           0,           0,           8,           5,           0,
      515,  -1030.00,     -2.00,      0.99,     -0.07,     -0.00,     -0.06,           2,           0,           4,           2,           0,           0,           4,           4,           0,
      329,   -840.00,     -2.55,      0.99,     -0.06,     -0.01,     -0.07,           2,           0,           2,           1,           0,           0,          27,           2,           0,
      578,  -1340.00,     -2.32,      0.99,     -0.08,     -0.00,     -0.07,           2,           0,           1,           2,           0,           0,          11,           4,           0,
       79,   -310.00,     -3.92,      0.98,     -0.06,     -0.01,     -0.07,           2,           0,           6,           1,           0,           0,          15,           3,           0,
      497,  -1120.00,     -2.25,      0.99,     -0.08,     -0.00,     -0.07,           2,           0,           4,           2,           0,           0,          50,           3,           0,
      148,   -630.00,     -4.26,      0.99,     -0.08,     -0.01,     -0.07,           2,           0,           5,           2,           0,           0,          48,           2,           0,
      207,   -590.00,     -2.85,      0.99,     -0.12,     -0.01,     -0.07,           2,           0,           5,           1,           0,           0,          28,           3,           0,
      300,   -860.00,     -2.87,      0.99,     -0.11,     -0.01,     -0.07,           2,           0,           4,           2,           0,           0,          25,           5,           0,
      225,   -650.00,     -2.89,      0.99,     -0.08,     -0.01,     -0.07,           2,           0,           8,           2,           0,           0,           6,           5,           0,
      893,  -1670.00,     -1.87,      0.99,     -0.08,     -0.00,     -0.07,           2,           0,           6,           1,           0,           0,           9,           1,           0,
      670,  -1410.00,     -2.10,      0.99,     -0.07,     -0.00,     -0.07,           2,           0,           5,           1,           0,           0,          49,           2,           0,
       57,   -390.00,     -6.84,      0.97,     -0.09,     -0.01,     -0.07,           2,           0,           2,           1,           0,           0,          21,           3,           0,
      607,  -1500.00,     -2.47,      0.99,     -0.08,     -0.00,     -0.07,           2,           0,           1,           2,           0,           0,          11,           3,           0,
      153,   -580.00,     -3.79,      0.98,     -0.06,     -0.01,     -0.07,           2,           0,           8,           1,           0,           0,           8,           2,           0,
       32,   -280.00,     -8.75,      0.96,     -0.11,     -0.02,     -0.07,           2,           0,           5,           1,           0,           0,          31,           4,           0,
      187,   -680.00,     -3.64,      0.99,     -0.06,     -0.01,     -0.07,           2,           0,           6,           2,           0,           0,          30,           4,           0,
      886,  -1690.00,     -1.91,      0.99,     -0.06,     -0.00,     -0.07,           2,           0,           5,           1,           0,           0,           6,           1,           0,
      322,  -1080.00,     -3.35,      0.99,     -0.12,     -0.01,     -0.07,           2,           0,           6,           2,           0,           0,          29,           1,           0,
