# TimeStamp   : 2020-06-17 15:12:36
# Strategy    : MasterCode
# Symbol      : BO
# TimeFrame   : M15
# Date Range  : 2010-01-03 --> 2019-12-31
#
#<Strategies/MasterCode.xml>
# <?xml version='1.0' encoding='UTF-8'?>
# <!--
# === All parameters need to be INTEGER ===
# 
#  - Main node within <Inputs> and </Inputs>
# 
#  - Fixed-input parameters are with syntax:
# 
#     <Input>
#       <Name>parameter_name</Name>
#       <Value>0.5</Value>
#     </Input>
# 
#  - Optimizable parameter are with syntax:
# 
#     <OptRange>
#       <Name>parameter_name</Name>
#       <Start>1</Start>
#       <Stop>20</Stop>
#       <Step>1</Step>
#     </OptRange>
# 
# For Backtest: only the <Start> value of <OptRange> parameters is read.
# -->
# <Inputs>
#     <Input>
#         <Name>BOMR_switch</Name>        <!-- 1 = BO, 2 = MR -->
#         <Value>1</Value>
#     </Input>
#     <Input>
#         <Name>Side_switch</Name>        <!-- 1 = L, 2 = S, 3 = both -->
#         <Value>2</Value>
#     </Input>
#     <Input>
#         <Name>MyStop</Name>             <!--  Stop-Loss in USD per contract -->
#         <Value>0</Value>
#     </Input>
#     <OptRange>
#         <Name>POI_switch</Name>         <!-- 1..7:1 -->
#         <Start>1</Start>
#         <Stop>7</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Distance_switch</Name>    <!-- 1..3:1 -->
#         <Start>1</Start>
#         <Stop>3</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>DOW_switch</Name>         <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Intraday_switch</Name>    <!-- 0..10:1 -->
#         <Start>0</Start>
#         <Stop>10</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1L_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>Filter1S_switch</Name>    <!-- 0..50:1 -->
#         <Start>0</Start>
#         <Stop>50</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_long</Name>        <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <OptRange>
#         <Name>fractN_short</Name>       <!-- 0..5:1 -->
#         <Start>0</Start>
#         <Stop>5</Stop>
#         <Step>1</Step>
#     </OptRange>
#     <Input>
#         <Name>epsilon</Name>            <!-- always 0 (used in stability test) -->
#         <Value>0</Value>
#     </Input>
# </Inputs>
#</Strategies/MasterCode.xml>
#
#  Ntrades,  AvgTicks,   WinPerc, PftFactor,    NP/MDD, Expectancy,   Z-score, BOMR_switch, Side_switch,    MyStop, POI_switch, Distance_switch, DOW_switch, Intraday_switch, Filter1L_switch, Filter1S_switch, fractN_long, fractN_short,   epsilon, 
        1,    328.00,    100.00,      0.00,      0.00,      0.00,      0.00,           1,           2,           0,           6,           3,           0,           6,           0,           8,           0,           0,           0, 
        0,      0.00,      0.00,      0.00,      0.00,      0.00,      0.00,           1,           2,           0,           6,           2,           0,           3,           0,           8,           0,           3,           0, 
        7,     44.29,     28.57,      2.50,      2.09,      1.07,      0.00,           1,           2,           0,           5,           2,           4,           0,           0,          19,           0,           4,           0, 
        9,     49.00,     33.33,      2.79,      2.92,      1.19,      0.00,           1,           2,           0,           6,           1,           0,           6,           0,          33,           0,           2,           0, 
       20,    -19.20,     45.00,      0.60,     -0.55,     -0.22,      0.00,           1,           2,           0,           5,           2,           4,           0,           0,          32,           0,           4,           0, 
        9,     87.00,     55.56,      8.83,     10.04,      3.48,      0.00,           1,           2,           0,           6,           1,           0,           0,           0,          34,           0,           1,           0, 
        8,     67.12,     50.00,      3.50,      4.47,      1.25,      0.00,           1,           2,           0,           6,           2,           0,           6,           0,          47,           0,           3,           0, 
        7,    -34.86,     42.86,      0.52,     -0.54,     -0.28,      0.00,           1,           2,           0,           6,           1,           1,           0,           0,          28,           0,           1,           0, 
       17,     65.82,     76.47,      3.03,      2.48,      0.48,      0.00,           1,           2,           0,           6,           1,           0,           6,           0,          21,           0,           2,           0, 
       29,     10.00,     41.38,      1.27,      0.53,      0.16,      0.00,           1,           2,           0,           5,           2,           0,           0,           0,          45,           0,           4,           0, 
       27,     70.89,     66.67,      5.45,     10.40,      1.48,      0.00,           1,           2,           0,           6,           1,           3,           6,           0,          14,           0,           1,           0, 
       20,     25.80,     65.00,      1.81,      0.88,      0.28,      0.00,           1,           2,           0,           6,           1,           0,           3,           0,           5,           0,           2,           0, 
        2,     65.50,    100.00,      0.00,      0.00,      0.00,      0.00,           1,           2,           0,           5,           2,           4,           0,           0,          20,           0,           4,           0, 
        4,    196.50,     75.00,      6.74,      5.74,      1.43,      0.00,           1,           2,           0,           6,           3,           0,           6,           0,          19,           0,           0,           0, 
       16,     46.19,     43.75,      2.89,      4.56,      1.06,      0.00,           1,           2,           0,           6,           1,           4,           0,           0,          49,           0,           1,           0, 
       17,     25.12,     52.94,      1.61,      0.96,      0.29,      0.00,           1,           2,           0,           6,           2,           0,           3,           0,           7,           0,           3,           0, 
       10,     13.00,     50.00,      1.18,      0.23,      0.09,      0.00,           1,           2,           0,           6,           1,           3,           3,           0,          47,           0,           1,           0, 
       20,     58.10,     65.00,      5.29,     10.47,      1.50,      0.00,           1,           2,           0,           6,           3,           0,           6,           0,          10,           0,           0,           0, 
